time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.451539,-1.0442,-0.7286,-5.6975,5.838
6.469939,-0.8394,-0.7531,-5.7549,5.864
6.488498,-0.3518,-0.6134,-5.5650,5.610
6.506472,-0.8416,0.0553,-5.9091,5.969
6.525352,-0.9732,0.0866,-4.8634,4.961
6.543316,-1.4256,0.2471,-3.6428,3.920
6.562578,-1.0873,-0.5637,-1.1464,1.678
6.578746,0.9243,-0.7432,1.8760,2.219
6.593159,2.1552,-1.1120,3.7095,4.432
6.611606,2.5252,-1.2601,7.0128,7.559
6.630235,-0.4376,0.0867,9.7428,9.753
6.648713,-2.5779,-0.1444,13.2783,13.527
6.666537,-7.1694,0.8009,14.8027,16.467
6.684754,-7.7701,1.7878,12.8558,15.128
6.703734,-2.1043,2.6158,7.5802,8.290
6.721854,3.6638,1.7207,4.1139,5.771
6.739409,6.9954,0.6162,4.1611,8.163
6.758470,5.8134,0.0140,4.4586,7.326
6.777938,2.6706,-0.0028,3.2355,4.195
6.794592,0.2104,0.2081,1.1547,1.192
6.813349,-1.4370,0.1079,-1.3394,1.967
6.831545,-2.0434,-0.1928,-3.4149,3.984
6.850362,-2.1132,-0.7726,-4.7846,5.287
6.868337,-2.3045,-1.1715,-5.6505,6.214
6.886063,-2.7241,-1.3918,-6.4363,7.126
6.907326,-2.9074,-1.4629,-7.2017,7.903
6.923035,-2.8424,-1.2843,-7.8803,8.475
6.941872,-2.2862,-1.1714,-8.1983,8.591
6.960181,-1.4291,-1.1776,-7.9832,8.195
6.977759,-0.2860,-0.9908,-7.4719,7.543
6.996208,0.6413,-0.5814,-6.7493,6.805
7.014959,0.8081,-0.1408,-5.5620,5.622
7.033451,0.5577,0.0706,-3.6683,3.711
7.052759,-0.1618,0.9380,-2.3654,2.550
7.070078,-0.2826,0.6135,-0.6056,0.907
7.087534,0.4296,0.5105,0.0762,0.672
7.105588,1.4270,-0.0300,0.1773,1.438
7.125258,2.0213,0.1874,-0.4305,2.075
7.142983,1.1742,1.1612,-1.3865,2.156
7.161049,1.1085,0.3232,1.5051,1.897
7.178450,-2.4680,-0.6051,5.4996,6.058
7.196885,-3.0379,-2.0358,8.2321,9.008
7.215464,0.9623,-3.0657,11.8151,12.244
