time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.748832,0.0060,0.0248,-0.1950,0.197
8.766576,-0.0243,-0.0373,-0.1469,0.153
8.784852,-0.0706,-0.0524,-0.1100,0.141
8.803319,-0.0541,-0.0162,-0.0460,0.073
8.821593,-0.0689,-0.0125,-0.0272,0.075
8.840438,-0.0474,0.0375,0.0044,0.061
8.858786,-0.0273,0.0459,-0.1210,0.132
8.876594,0.0036,0.0333,0.0607,0.069
8.894841,0.0570,-0.0085,0.2927,0.298
8.917730,0.0789,-0.0222,0.1767,0.195
8.931618,-0.0383,-0.0733,0.0830,0.117
8.949826,-0.0162,-0.0746,0.1797,0.195
8.968079,-0.0037,-0.0600,0.1991,0.208
8.986422,-0.0344,-0.0351,0.1304,0.139
9.005359,-0.0888,-0.0153,0.1756,0.197
9.023188,-0.0770,-0.0095,0.1256,0.148
9.040774,-0.0272,0.0067,0.0169,0.033
9.059264,0.0318,-0.0489,-0.0572,0.082
9.077887,0.0772,-0.0614,-0.1338,0.166
9.096690,0.0755,-0.0791,-0.1626,0.196
9.126709,0.0315,0.0214,-0.1333,0.139
9.133400,-0.0227,-0.0345,-0.1664,0.171
9.151096,-0.0826,0.0175,-0.1540,0.176
9.168831,-0.0939,-0.1678,-0.1181,0.226
9.188178,0.0127,0.0577,-0.0482,0.076
9.207499,0.0425,0.0051,-0.0961,0.105
9.224729,0.0131,-0.1477,-0.0102,0.149
9.242346,-0.0547,-0.0578,0.0956,0.124
9.260528,-0.0007,0.0595,0.1066,0.122
9.278898,-0.0258,-0.0403,0.0847,0.097
9.297835,-0.0705,-0.0026,0.0979,0.121
9.318638,-0.0185,0.0151,0.1284,0.131
9.334300,0.0144,0.0151,0.1249,0.127
9.351912,-0.0005,0.0065,0.1013,0.101
9.370749,-0.0008,0.0022,0.0854,0.085
9.388986,-0.0055,-0.0204,0.0184,0.028
9.406955,-0.0291,0.0047,-0.0440,0.053
9.425247,-0.0385,0.0297,-0.1146,0.124
9.443515,-0.0148,-0.0085,-0.1230,0.124
9.462479,0.0153,0.1195,-0.1003,0.157
9.480566,0.0099,-0.0901,-0.0659,0.112
9.499140,-0.0040,-0.0808,-0.0124,0.082
9.517383,0.0120,-0.0242,-0.0265,0.038
9.535176,-0.0295,-0.0052,-0.0500,0.058
9.553765,-0.0610,0.0376,-0.0505,0.088
9.573364,-0.0212,-0.0011,-0.0252,0.033
9.590409,-0.0060,-0.0309,0.0434,0.054
9.608707,-0.0149,-0.0313,0.0559,0.066
9.626235,-0.0196,-0.0173,0.0556,0.061
9.645161,-0.0104,-0.0367,0.0420,0.057
9.663250,0.0086,-0.0507,-0.0048,0.052
9.681258,0.0133,-0.0276,-0.0081,0.032
9.699920,0.0041,-0.0039,0.0079,0.010
9.718668,-0.0053,0.0002,0.0488,0.049
9.737097,-0.0150,-0.0048,0.0510,0.053
9.754772,-0.0102,-0.0138,0.0312,0.036
9.773509,-0.0102,-0.0186,0.0217,0.030
9.790857,-0.0437,0.0006,0.0174,0.047
9.809528,-0.0487,0.0150,-0.0196,0.055
9.827548,-0.0159,-0.0185,-0.0053,0.025
9.845725,0.0032,-0.0711,0.0195,0.074
