time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.754810,-0.2888,-0.0265,-0.0843,0.302
7.772542,-0.3115,-0.0415,-0.1330,0.341
7.790672,-0.2520,-0.0497,-0.0500,0.262
7.809570,-0.2147,-0.0651,0.0280,0.226
7.827614,-0.2170,-0.0609,0.0166,0.226
7.845601,-0.2227,-0.0716,-0.0020,0.234
7.864219,-0.2017,-0.0462,-0.0261,0.209
7.882590,-0.1357,0.0290,-0.0975,0.170
7.901829,-0.1950,0.0303,0.0661,0.208
7.919030,-0.2181,0.0541,-0.0002,0.225
7.936811,-0.2548,-0.0163,-0.0527,0.261
7.957234,-0.2492,-0.0637,-0.1376,0.292
7.973849,-0.2117,-0.0980,-0.0943,0.252
7.991970,-0.2215,-0.0552,-0.0232,0.229
8.010275,-0.2275,-0.0381,-0.0275,0.232
8.028620,-0.2659,-0.0411,-0.0676,0.277
8.047230,-0.2926,-0.0959,-0.0702,0.316
8.065369,-0.2635,-0.0888,-0.0897,0.292
8.083944,-0.2282,-0.0820,-0.1046,0.264
8.103642,-0.1831,-0.0694,-0.0137,0.196
8.121093,-0.2042,-0.0258,-0.0758,0.219
8.140176,-0.2474,0.0035,-0.0659,0.256
8.157007,-0.1898,-0.0452,-0.0459,0.200
8.174862,-0.1507,-0.0577,-0.0584,0.172
8.193124,-0.1619,-0.0317,-0.0453,0.171
8.211207,-0.1925,-0.0321,0.0775,0.210
8.229597,-0.1913,-0.0449,0.0678,0.208
8.248331,-0.2078,-0.0683,0.0388,0.222
8.266756,-0.2263,-0.0552,0.0228,0.234
8.285480,-0.1986,-0.0539,-0.2286,0.308
8.303282,-0.2761,-0.0953,-0.1753,0.341
8.325855,-0.3232,-0.0229,0.1831,0.372
8.343147,-0.2073,0.0498,0.0453,0.218
8.358128,-0.1914,-0.0722,0.0802,0.220
8.376388,-0.1930,-0.0950,-0.0102,0.215
8.394548,-0.1879,-0.0940,-0.0539,0.217
8.413171,-0.2007,-0.0609,0.0134,0.210
8.431120,-0.2364,-0.0097,0.0234,0.238
8.449420,-0.2778,-0.0047,-0.0510,0.282
8.468105,-0.2866,-0.0003,-0.0476,0.290
8.486298,-0.2880,0.0466,-0.0508,0.296
8.505131,-0.2483,0.0502,-0.1007,0.273
8.523552,-0.2458,-0.0382,-0.0239,0.250
8.541021,-0.2396,-0.0738,-0.0359,0.253
8.559254,-0.2344,-0.0849,-0.0502,0.254
8.577524,-0.1972,-0.0575,-0.0682,0.216
8.595838,-0.1897,-0.0303,-0.0692,0.204
8.614131,-0.1576,-0.0100,-0.0580,0.168
8.633159,-0.1757,-0.0013,-0.0374,0.180
8.650807,-0.2107,-0.0073,-0.0203,0.212
8.670147,-0.2105,-0.0434,-0.0314,0.217
8.688650,-0.2014,-0.0525,-0.0235,0.209
8.705722,-0.2194,-0.0567,-0.0211,0.228
8.724060,-0.2333,-0.0208,-0.0083,0.234
8.742113,-0.2227,-0.0104,-0.0344,0.226
8.760598,-0.2070,-0.0261,-0.0484,0.214
8.778850,-0.2054,-0.0030,-0.0351,0.208
8.797033,-0.2309,-0.0201,-0.0258,0.233
8.815402,-0.2240,-0.0556,0.0038,0.231
8.833681,-0.1959,-0.0872,0.0302,0.217
8.852401,-0.1627,-0.0731,0.0008,0.178
8.870598,-0.1865,-0.0431,-0.0335,0.194
8.888819,-0.1717,-0.0388,0.1368,0.223
8.907469,-0.1397,0.0248,-0.0756,0.161
8.925566,-0.1968,-0.0008,-0.1529,0.249
8.944512,-0.2820,-0.0605,0.1549,0.327
8.962064,-0.2014,0.0482,0.0165,0.208
8.980932,-0.1607,-0.0095,0.0491,0.168
8.999205,-0.2076,-0.0560,0.0167,0.216
9.017206,-0.1969,-0.0454,-0.0966,0.224
9.036019,-0.1899,-0.0462,-0.0139,0.196
9.053972,-0.1866,-0.0384,0.0387,0.194
9.071627,-0.1972,-0.0383,-0.0216,0.202
9.090244,-0.2111,-0.0369,-0.0612,0.223
9.108100,-0.2226,-0.0293,-0.0723,0.236
9.126252,-0.1882,-0.0145,-0.0835,0.206
9.145035,-0.1715,-0.0258,0.0478,0.180
9.163128,-0.1816,0.0189,0.0267,0.184
9.181651,-0.1957,-0.0203,0.0134,0.197
9.199767,-0.1783,-0.0334,-0.0323,0.184
9.218629,-0.1898,-0.0238,-0.0240,0.193
9.236269,-0.1575,-0.0395,0.0003,0.162
9.254948,-0.1818,-0.0659,0.0179,0.194
9.272836,-0.1843,-0.0670,0.0302,0.198
9.291334,-0.1630,-0.0545,0.0022,0.172
9.309443,-0.1682,-0.0774,-0.0162,0.186
9.328032,-0.1929,-0.0556,-0.0433,0.205
9.346012,-0.2169,-0.0423,-0.0597,0.229
9.364951,-0.1931,-0.0279,-0.0729,0.208
9.382627,-0.1638,-0.0051,-0.0686,0.178
9.402202,-0.1595,-0.0078,-0.0551,0.169
9.421112,-0.1381,-0.0032,-0.0586,0.150
9.438924,-0.1925,-0.0057,-0.0260,0.194
9.456210,-0.2361,-0.0050,-0.0128,0.236
9.474239,-0.2072,-0.0558,-0.0341,0.217
9.492801,-0.1703,-0.0856,-0.0510,0.197
9.510966,-0.1751,-0.0637,-0.0290,0.189
9.529450,-0.1547,-0.0681,0.1264,0.211
9.548055,-0.0906,0.0024,-0.1645,0.188
